date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:10:30	79261/79261	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:29%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/83234IMG_3347.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/83234IMG_334711d2.jpg	(from https://www.coloniaverdenyc.com/store/product/vina-gonzalez-bastias-pais-en-tinaja-valle-del-maule-2017/)
14:10:31	68377/68377	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:30%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/28682IMG_3343.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/28682IMG_334311d2.jpg	(from https://www.coloniaverdenyc.com/store/product/els-vinyerons-penedes-saltamarti-negre-2018/)
14:10:32	75105/75105	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:31%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40815IMG_3339.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40815IMG_333911d2.jpg	(from https://www.coloniaverdenyc.com/store/product/lange-vin-le-regard-2017/)
14:10:33	79520/79520	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:32%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/1280IMG_3338.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/1280IMG_333811d2.jpg	(from https://www.coloniaverdenyc.com/store/product/domaine-migot-cotes-de-toul-pinot-noir-2018/)
14:10:34	82543/82543	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:33%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/37045IMG_2887.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/37045IMG_288711d2.jpg	(from https://www.coloniaverdenyc.com/store/product/bodegas-cueva-utiel-requena-tinto-cueva-2017/)
14:10:35	148959/148959	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:34%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/58103IMG_2624.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/58103IMG_262411d2.jpg	(from https://www.coloniaverdenyc.com/store/product/dirty-rowdy-msg-chalone-2018/)
14:10:35	30813/30813	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:35%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/96304FullSizeRender-11.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/96304FullSizeRender-1111d2.jpg	(from https://www.coloniaverdenyc.com/store/product/caleb-leisure-wines-sierra-foothills-ab-ovo/)
14:10:36	109053/109053	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2008:16:54%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/99674IMG_2673.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/99674IMG_267311d2.jpg	(from https://www.coloniaverdenyc.com/store/product/domaine-du-pech-buzet-le-pech-abuse-2014/)
14:10:37	84759/84759	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2008:21:32%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/34580IMG_3132.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/34580IMG_313211d2.jpg	(from https://www.coloniaverdenyc.com/store/product/clos-fantine/)
14:10:38	58097/58097	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:38%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/53946368390EF-8675-43EF-B8CB-9BF5FD04F118_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/53946368390EF-8675-43EF-B8CB-9BF5FD04F118_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/de-leyenda-guerrero/)
14:10:40	94375/94375	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:39%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/77104B282ED6C-F90F-452D-9B12-A17DAB8B33D4_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/77104B282ED6C-F90F-452D-9B12-A17DAB8B33D4_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/erstwhile-mezcal/)
14:10:41	104197/104197	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:40%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/9971519B5E980-28D8-4869-8E06-E06F5E907D17_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/9971519B5E980-28D8-4869-8E06-E06F5E907D17_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/mezcal-mal-bien/)
14:10:42	107492/107492	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:41%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/9802878285342-FD18-484D-9CA8-2FCB654C46C3_1_201_a.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/9802878285342-FD18-484D-9CA8-2FCB654C46C3_1_201_a11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/yola-mezcal/)
14:10:43	107367/107367	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:42%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/814270930413F-48D2-4BAE-BEE1-0886E7700319_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/814270930413F-48D2-4BAE-BEE1-0886E7700319_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/peloton-de-la-muerte/)
14:10:44	107947/107947	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:43%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/4661905936E41-783C-441A-A19C-67DB54AB610E_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/4661905936E41-783C-441A-A19C-67DB54AB610E_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/derumbes-san-luis-potosi/)
14:10:45	107229/107229	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:44%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/11145643C56AD-1280-4995-8E58-9882AA58EA18_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/11145643C56AD-1280-4995-8E58-9882AA58EA18_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/derrumbes-zacatecas/)
14:10:46	105845/105845	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:45%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/457440660088A-0FAD-4973-B34E-3168D47CCBC1_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/457440660088A-0FAD-4973-B34E-3168D47CCBC1_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/palenqueros-juan-hernandez/)
14:10:47	99890/99890	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:46%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/43732A85BC7AB-C475-4921-ACAB-1E297C585226_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/43732A85BC7AB-C475-4921-ACAB-1E297C585226_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/palenqueros-alberto-ortiz/)
14:10:48	104626/104626	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:47%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/324676440DAC2-A7E9-4552-AC39-66CF93E9E8D4_1_105_c.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/324676440DAC2-A7E9-4552-AC39-66CF93E9E8D4_1_105_c11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/palenqueros-valente-garcia/)
14:10:48	28065/28065	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:48%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/90637FullSizeRender-4.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/90637FullSizeRender-411d2.jpg	(from https://www.coloniaverdenyc.com/store/product/mezcal-sipping-copitas/)
14:10:49	52155/52155	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:49%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/51438IMG_3451.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/51438IMG_345111d2.jpg	(from https://www.coloniaverdenyc.com/store/product/the-perfect-wine-glass/)
14:10:53	36692/36692	UR-MCZ	200	added ('OK')	text/javascript	date:Wed,%2013%20May%202020%2012:35:05%20GMT	https://theme-assets.getbento.com/sensei/361b666.sensei/assets/js/head.min.js	/home/vargan/websites/maman/theme-assets.getbento.com/sensei/361b666.sensei/assets/js/head.min.js	(from https://www.coloniaverdenyc.com/)
14:10:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2016%20May%202020%2001:15:26%20GMT	http://assets-cdn-refresh.getbento.com/robots.txt		(from https://www.coloniaverdenyc.com/)
14:10:57	32771/32771	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:10:57%20GMT	https://www.coloniaverdenyc.com/location/colonia-verde/	/home/vargan/websites/maman/www.coloniaverdenyc.com/location/colonia-verde/index.html	(from https://www.coloniaverdenyc.com/)
14:11:04	1611311/1611311	---M--	200	added ('OK')	image/gif	date:Sat,%2016%20May%202020%2011:10:51%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/50887180622_ColoniaVerde_MenuUpdate-10.gif?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/50887180622_ColoniaVerde_MenuUpdate-1011d2.gif	(from https://www.coloniaverdenyc.com/store/product/tote-bag/)
14:11:06	221898/221898	UR-MCZ	200	added ('OK')	text/javascript	date:Wed,%2013%20May%202020%2012:35:05%20GMT	https://theme-assets.getbento.com/sensei/361b666.sensei/assets/js/foot.libs.min.js	/home/vargan/websites/maman/theme-assets.getbento.com/sensei/361b666.sensei/assets/js/foot.libs.min.js	(from https://www.coloniaverdenyc.com/)
14:11:11	1005192/1005192	UR-MCZ	200	added ('OK')	text/javascript	date:Wed,%2013%20May%202020%2012:35:05%20GMT	https://theme-assets.getbento.com/sensei/361b666.sensei/assets/js/bentobox.min.js	/home/vargan/websites/maman/theme-assets.getbento.com/sensei/361b666.sensei/assets/js/bentobox.min.js	(from https://www.coloniaverdenyc.com/)
14:11:13	19487/19487	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%225d23896b-4c1f%22	https://assets-cdn.getbento.com/static/analytics/js/bento-analytics.min.8e22d4c747b0.js	/home/vargan/websites/maman/assets-cdn.getbento.com/static/analytics/js/bento-analytics.min.8e22d4c747b0.js	(from https://www.coloniaverdenyc.com/)
14:11:47	10358/10358	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/27383cv-logo.png?w=1200&fit=fill&auto=compress,format&h=600&bg=fff&pad=100	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/27383cv-logoee08.jpg	(from https://www.coloniaverdenyc.com/)
14:11:51	633886/633886	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/5879171220_ColoniaVerde_SocialMedia-13.jpg?fit=max&w=1800&auto=format,compress	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/5879171220_ColoniaVerde_SocialMedia-138417.jpg	(from https://www.coloniaverdenyc.com/)
14:11:54	34562/34562	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:11:53%20GMT	https://www.coloniaverdenyc.com/store/product/diy-lamb-sliders/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/diy-lamb-sliders/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:12:07	172451/172451	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/23830170323_ColoniaVerde-1.jpg?fit=max&w=1800&auto=format,compress	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/23830170323_ColoniaVerde-18417.jpg	(from https://www.coloniaverdenyc.com/store/gift-cards/)
14:12:07	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Thu,%2030%20Apr%202020%2021:54:13%20GMT	https://www.google-analytics.com/analytics.js	/home/vargan/websites/maman/www.google-analytics.com/analytics.js	(from https://www.coloniaverdenyc.com/)
14:12:41	136638/136638	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/10528170323_ColoniaVerde-9.jpg?fit=max&w=1800&auto=format,compress	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/10528170323_ColoniaVerde-98417.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:12:43	32486/32486	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:12:42%20GMT	https://www.coloniaverdenyc.com/store/product/folksbier/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/folksbier/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:12:45	33795/33795	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:12:45%20GMT	https://www.coloniaverdenyc.com/store/product/iron-lady/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/iron-lady/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:12:47	33896/33896	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:12:47%20GMT	https://www.coloniaverdenyc.com/store/product/swipe-right/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/swipe-right/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:12:48	108946/108946	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/88076IMG_3450.jpeg?w=768&fit=max&auto=compress,format	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/88076IMG_3450ee0f.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:12:49	33844/33844	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:12:49%20GMT	https://www.coloniaverdenyc.com/store/product/wild-arc-farm-cider-can/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/wild-arc-farm-cider-can/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:01	64867/64867	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/47732Screen_Shot_2020-04-13_at_2.47.39_PM.png?w=768&fit=max&auto=compress,format	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/47732Screen_Shot_2020-04-13_at_2.47.39_PMee0f.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:02	138677/138677	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40559Copy_of_IRON_LADY.png?w=768&fit=max&auto=compress,format	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40559Copy_of_IRON_LADYee0f.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:03	34607/34607	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:02%20GMT	https://www.coloniaverdenyc.com/store/product/cidrerie-du-vulcain-la-transparente-2018/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/cidrerie-du-vulcain-la-transparente-2018/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:05	34584/34584	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:04%20GMT	https://www.coloniaverdenyc.com/store/product/wild-arc-farm-piquette-can/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/wild-arc-farm-piquette-can/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:07	34275/34275	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:06%20GMT	https://www.coloniaverdenyc.com/store/product/val-de-mer-french-sparkling-non-dose-nv/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/val-de-mer-french-sparkling-non-dose-nv/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:09	34360/34360	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:08%20GMT	https://www.coloniaverdenyc.com/store/product/none/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/none/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:11	34273/34273	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:10%20GMT	https://www.coloniaverdenyc.com/store/product/terre-di-marca-prosecco-millesimato-bio/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/terre-di-marca-prosecco-millesimato-bio/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:13	34434/34434	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:12%20GMT	https://www.coloniaverdenyc.com/store/product/azienda-agricola-donati/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/azienda-agricola-donati/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:15	34675/34675	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:14%20GMT	https://www.coloniaverdenyc.com/store/product/vina-echeverria-no-es-pituko-valle-del-curico-2019/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/vina-echeverria-no-es-pituko-valle-del-curico-2019/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:17	34661/34661	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:16%20GMT	https://www.coloniaverdenyc.com/store/product/finca-parera-la-clar-white-2018/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/finca-parera-la-clar-white-2018/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:19	34682/34682	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:18%20GMT	https://www.coloniaverdenyc.com/store/product/domaine-kumpf-et-meyer-alsace-ya-plus-qua-2017-1l/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/domaine-kumpf-et-meyer-alsace-ya-plus-qua-2017-1l/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:21	34219/34219	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:21%20GMT	https://www.coloniaverdenyc.com/store/product/valentina-passalacqua-sovracchiaro-bianco-2018/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/valentina-passalacqua-sovracchiaro-bianco-2018/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:23	34116/34116	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:22%20GMT	https://www.coloniaverdenyc.com/store/product/les-cailloux-du-paradis-romorantin/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/les-cailloux-du-paradis-romorantin/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:25	34133/34133	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:24%20GMT	https://www.coloniaverdenyc.com/store/product/la-sibilla-campi-flegrei-falanghina/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/la-sibilla-campi-flegrei-falanghina/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:27	34640/34640	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:26%20GMT	https://www.coloniaverdenyc.com/store/product/statera-cellars-chardonnay-synergy-chehalem-mountains/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/statera-cellars-chardonnay-synergy-chehalem-mountains/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:29	34087/34087	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:28%20GMT	https://www.coloniaverdenyc.com/store/product/veltlina-slobdone/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/veltlina-slobdone/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:31	34596/34596	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:30%20GMT	https://www.coloniaverdenyc.com/store/product/collective-z/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/collective-z/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:44	99708/99708	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/66720IMG_3532.jpeg?w=768&fit=max&auto=compress,format	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/66720IMG_3532ee0f.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:45	104766/104766	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/74613IMG_3531.jpeg?w=768&fit=max&auto=compress,format	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/74613IMG_3531ee0f.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:46	34887/34887	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:45%20GMT	https://www.coloniaverdenyc.com/store/product/costador-terroirs-mediterranis-catalunya-metamorphika-macabeu-brisat-2018/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/costador-terroirs-mediterranis-catalunya-metamorphika-macabeu-brisat-2018/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:48	34287/34287	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:47%20GMT	https://www.coloniaverdenyc.com/store/product/familie-bauer-osterreich-barig-2019/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/familie-bauer-osterreich-barig-2019/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:50	34517/34517	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:50%20GMT	https://www.coloniaverdenyc.com/store/product/gustavo-martinez-korinta-valle-del-itata-2019/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/gustavo-martinez-korinta-valle-del-itata-2019/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:52	34258/34258	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:51%20GMT	https://www.coloniaverdenyc.com/store/product/masiero-veneto-garganega-lazaro-2017/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/masiero-veneto-garganega-lazaro-2017/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:54	34467/34467	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:53%20GMT	https://www.coloniaverdenyc.com/store/product/christian-tschida-himmel-auf-erden-maischevergoren/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/christian-tschida-himmel-auf-erden-maischevergoren/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:56	34317/34317	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:55%20GMT	https://www.coloniaverdenyc.com/store/product/viteadovest-terre-siciliane-bianco/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/viteadovest-terre-siciliane-bianco/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:58	86252/86252	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/48285IMG_3537.jpeg?w=768&fit=max&auto=compress,format	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/48285IMG_3537ee0f.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:13:58	34267/34267	---M--	200	added ('OK')	text/html	date:Sat,%2016%20May%202020%2011:13:57%20GMT	https://www.coloniaverdenyc.com/store/product/lammidia-miscela-vino-rosato/	/home/vargan/websites/maman/www.coloniaverdenyc.com/store/product/lammidia-miscela-vino-rosato/index.html	(from https://www.coloniaverdenyc.com/store/catering/)
